url *;_;* path *;_;* pub_date *;_;* pub_sureness *;_;* mod_date *;_;* mod_sureness *;_;* google_date *;_;* hakia_date *;_;* ask_date *;_;* header_last_mod *;_;* header_date *;_;* down_date 
http://www.voxeu.org/index.php?q=node/5444 *;_;* data/evaluation/daterecognition/webpages/webpage_1295902713804.html *;_;* 30 August 2010 *;_;* true *;_;* September 3rd, 2010 *;_;* true *;_;* 2010-08-30 *;_;*  *;_;* 2010-08-30 *;_;* Mon, 24 Jan 2011 20:58:23 GMT *;_;* Mon, 24 Jan 2011 20:58:23 GMT *;_;* 2011-01-24 20:58:33
http://jimmichael.com/ *;_;* data/evaluation/daterecognition/webpages/webpage_1295902218366.html *;_;* December 8, 2006 *;_;* true *;_;* December 8, 2006 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 14 Oct 2009 03:19:53 GMT *;_;* Mon, 24 Jan 2011 20:50:19 GMT *;_;* 2011-01-24 20:50:18
http://www.medicexchange.com/PET/molecular-imagings-benefits-and-disease-evaluation.html *;_;* data/evaluation/daterecognition/webpages/webpage_1295902756252.html *;_;* 06 September 2010 07:04 *;_;* true *;_;* 06 September 2010 07:04 *;_;* true *;_;* 2010-09-06 *;_;*  *;_;*  *;_;* Mon, 24 Jan 2011 20:59:17 GMT *;_;* Mon, 24 Jan 2011 20:59:17 GMT *;_;* 2011-01-24 20:59:16
http://religion.blogs.cnn.com/2010/07/28/cnn-exclusive-south-african-archbishop-desmond-tutu-talks-retirement/ *;_;* data/evaluation/daterecognition/webpages/webpage_1294163528661.html *;_;* July 28th, 2010 *;_;* true *;_;* July 31, 2010 *;_;* true *;_;* 2010-07-28 *;_;*  *;_;* 2010-07-28 *;_;* Tue, 04 Jan 2011 17:52:17 +0000 *;_;* Tue, 04 Jan 2011 17:52:17 GMT *;_;* 2011-01-04 17:52:08
http://thepiratebay.org/torrent/4518471/Sony_ACID_Pro_7.0a_Build_536 *;_;* data/evaluation/daterecognition/webpages/webpage_1295903397902.html *;_;* 2008-11-19 03:46:21 *;_;* true *;_;* 2010-12-19 08:40 *;_;* true *;_;* 2008-11-19 *;_;*  *;_;* 2008-11-19 *;_;* Mon, 24 Jan 2011 21:09:53 GMT *;_;* Mon, 24 Jan 2011 21:09:53 GMT *;_;* 2011-01-24 21:09:57
http://www.ccmep.org/Conference/proposals.html *;_;* data/evaluation/daterecognition/webpages/webpage_1295902455502.html *;_;* 04/16/01 *;_;* true *;_;* 04/16/01 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Mar 2008 13:28:44 GMT *;_;* Mon, 24 Jan 2011 20:54:18 GMT *;_;* 2011-01-24 20:54:15
http://www.capsu.org/library/documents/0023.html *;_;* data/evaluation/daterecognition/webpages/webpage_1294150284164.html *;_;* March 26, 2001 *;_;* true *;_;* March 26, 2001 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 15 Dec 2009 21:58:08 GMT *;_;* Tue, 04 Jan 2011 14:11:32 GMT *;_;* 2011-01-04 14:11:24
http://www.ism.org/news_campaigns/article/sir_mark_elder_honoured/ *;_;* data/evaluation/daterecognition/webpages/webpage_1295902263748.html *;_;* 1 May 2009 *;_;* true *;_;* 1 May 2009 *;_;* true *;_;* 2009-05-01 *;_;*  *;_;*  *;_;* Mon, 24 Jan 2011 20:51:04 GMT *;_;* Mon, 24 Jan 2011 20:51:04 GMT *;_;* 2011-01-24 20:51:03
http://www.ncbusinesscourt.net/opinions/2000%20NCBC%205.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1292928461812.html *;_;*  *;_;* false *;_;* 27 Mar 2006 21:48:35 GMT *;_;* false *;_;*  *;_;*  *;_;*  *;_;* Mon, 27 Mar 2006 21:48:35 GMT *;_;* Tue, 21 Dec 2010 10:47:46 GMT *;_;* 2010-12-21 10:47:41
http://hellforleathermagazine.com/2010/04/perforations-and-gore-tex-pro-shell-leather/ *;_;* data/evaluation/daterecognition/webpages/webpage_1292927892655.html *;_;* April 4th, 2010 *;_;* true *;_;*  *;_;* false *;_;* 2010-04-04 *;_;*  *;_;* 2010-04-04 *;_;* Mon, 20 Dec 2010 21:27:59 GMT *;_;* Tue, 21 Dec 2010 10:38:17 GMT *;_;* 2010-12-21 10:38:12
http://finance.denverpost.com/mng-denver.denverpostPageGUID/news/read?GUID=15357279 *;_;* data/evaluation/daterecognition/webpages/webpage_1295903264388.html *;_;* October 29, 2010 *;_;* true *;_;* October 29, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Mon, 24 Jan 2011 21:07:32 GMT *;_;* Mon, 24 Jan 2011 21:07:32 GMT *;_;* 2011-01-24 21:07:44
http://ezine.article24h.com/lego-indiana-jones-2-review-download-lego-1.1o/ *;_;* data/evaluation/daterecognition/webpages/webpage_1295903410067.html *;_;* Jun 13, 2010 *;_;* false *;_;* Jun 13, 2010 *;_;* false *;_;*  *;_;*  *;_;*  *;_;* Sat, 18 Dec 2010 09:12:25 GMT *;_;* Mon, 24 Jan 2011 21:10:11 GMT *;_;* 2011-01-24 21:10:10
http://www.odt.co.nz/news/business/21177/fate-meat-industry-shareholder-hands *;_;* data/evaluation/daterecognition/webpages/webpage_1292928091755.html *;_;* 6 Sep 2008 *;_;* true *;_;* 6 Sep 2008 *;_;* true *;_;* 2008-09-06 *;_;*  *;_;*  *;_;* Tue, 21 Dec 2010 10:39:36 GMT *;_;* Tue, 21 Dec 2010 10:41:36 GMT *;_;* 2010-12-21 10:41:31
http://affordablebritishart.blogspot.com/ *;_;* data/evaluation/daterecognition/webpages/webpage_1295902156101.html *;_;* 18 November 2010 *;_;* true *;_;* 21 January 2011 *;_;* true *;_;* 2011-01-21 *;_;*  *;_;* 2011-01-21 *;_;* Fri, 21 Jan 2011 23:54:35 GMT *;_;* Mon, 24 Jan 2011 20:49:17 GMT *;_;* 2011-01-24 20:49:16
http://kerneltrap.org/node/1776 *;_;* data/evaluation/daterecognition/webpages/webpage_1294148378690.html *;_;* December 12, 2003 *;_;* true *;_;* December 12, 2003 *;_;* true *;_;* 2003-12-12 *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 13:39:35 GMT *;_;* Tue, 04 Jan 2011 13:39:46 GMT *;_;* 2011-01-04 13:39:38
http://web2visit.com/business-finance/www-tatamutualfund-com-tata-mutual-fund-india *;_;* data/evaluation/daterecognition/webpages/webpage_1295902884652.html *;_;* September 15, 2010 *;_;* true *;_;* September 24, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Mon, 24 Jan 2011 21:01:12 GMT *;_;* Mon, 24 Jan 2011 21:01:26 GMT *;_;* 2011-01-24 21:01:24
http://www.pmthink.com/labels/capability.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1292928523030.html *;_;* August 13, 2005 *;_;* true *;_;* October 15, 2008 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Mon, 26 Apr 2010 00:08:38 GMT *;_;* Tue, 21 Dec 2010 10:48:47 GMT *;_;* 2010-12-21 10:48:43
http://knowledgecontext.blogspot.com/ *;_;* data/evaluation/daterecognition/webpages/webpage_1292928904080.html *;_;* March 28, 2007 *;_;* true *;_;* December 31, 2008 *;_;* true *;_;* 2008-12-31 *;_;*  *;_;* 2008-12-31 *;_;* Mon, 29 Nov 2010 07:11:56 GMT *;_;* Tue, 21 Dec 2010 10:55:08 GMT *;_;* 2010-12-21 10:55:04
http://www.afio.com/sections/wins/2009/2009-42.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1292927542926.html *;_;* 17 November 2009 *;_;* true *;_;* 03 Feb 2010 01:34:57 GMT *;_;* true *;_;* 2009-11-10 *;_;*  *;_;*  *;_;* Wed, 03 Feb 2010 01:34:57 GMT *;_;* Tue, 21 Dec 2010 10:32:27 GMT *;_;* 2010-12-21 10:32:22
http://www.sfbos.org/index.aspx?page=1468 *;_;* data/evaluation/daterecognition/webpages/webpage_1295903096157.html *;_;* January 10, 2006 *;_;* true *;_;* January 10, 2006 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 18 Aug 2009 20:45:50 GMT *;_;* Mon, 24 Jan 2011 21:04:51 GMT *;_;* 2011-01-24 21:04:56
http://fifaworldcupsouthafrica2010.blogspot.com/ *;_;* data/evaluation/daterecognition/webpages/webpage_1295903236776.html *;_;* July 19, 2006 *;_;* true *;_;* June 07, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Fri, 12 Nov 2010 01:56:29 GMT *;_;* Mon, 24 Jan 2011 21:07:18 GMT *;_;* 2011-01-24 21:07:16
http://autismnaturalvariation.blogspot.com/2006/12/on-validity-of-self-diagnoses.html *;_;* data/evaluation/daterecognition/webpages/webpage_1294163765978.html *;_;* December 22, 2006 *;_;* true *;_;* 7/08/2010 6:29 PM *;_;* true *;_;* 2006-12-22 *;_;*  *;_;* 2006-12-22 *;_;* Fri, 31 Dec 2010 02:17:05 GMT *;_;* Tue, 04 Jan 2011 17:56:14 GMT *;_;* 2011-01-04 17:56:05
http://www.titfos.com/2007_12_01_archive.html *;_;* data/evaluation/daterecognition/webpages/webpage_1295903277637.html *;_;* December 7, 2007 *;_;* true *;_;* December 31, 2007 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 22 Dec 2010 16:43:10 GMT *;_;* Mon, 24 Jan 2011 21:07:59 GMT *;_;* 2011-01-24 21:07:57
http://www.cjlo.com/onair/beyond-graveyard-iii *;_;* data/evaluation/daterecognition/webpages/webpage_1294148181660.html *;_;* February 10th, 2006 *;_;* false *;_;* October 7th, 2009 *;_;* false *;_;* 2008-08-28 *;_;*  *;_;* 2008-08-28 *;_;* Tue, 04 Jan 2011 13:36:24 GMT *;_;* Tue, 04 Jan 2011 13:36:24 GMT *;_;* 2011-01-04 13:36:21
http://bollenbachchair.okstate.edu/biology.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1292928187117.html *;_;*  *;_;* false *;_;* 17 Mar 2006 13:45:14 GMT *;_;* false *;_;*  *;_;*  *;_;*  *;_;* Fri, 17 Mar 2006 13:45:14 GMT *;_;* Tue, 21 Dec 2010 10:43:02 GMT *;_;* 2010-12-21 10:43:07
http://realtytimes.com/rtpages/20011102_bestofficer.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1295903434376.html *;_;* November 2, 2001 *;_;* true *;_;* November 2, 2001 *;_;* true *;_;* 2001-11-02 *;_;*  *;_;* 2001-11-02 *;_;* Wed, 02 Jan 2002 22:12:06 GMT *;_;* Mon, 24 Jan 2011 21:10:39 GMT *;_;* 2011-01-24 21:10:34
http://angiemedia.com/2010/03/29/personality-disorder-abusers-in-family-law-courts/ *;_;* data/evaluation/daterecognition/webpages/webpage_1295903502784.html *;_;* March 29th, 2010 *;_;* true *;_;* November 6th, 2010 *;_;* true *;_;* 2010-03-29 *;_;*  *;_;* 2010-03-29 *;_;* Mon, 24 Jan 2011 20:20:14 GMT *;_;* Mon, 24 Jan 2011 21:11:44 GMT *;_;* 2011-01-24 21:11:42
http://www.deadline.com/2010/10/billy-idol-memoir-selling-fast-at-frankfurt/ *;_;* data/evaluation/daterecognition/webpages/webpage_1292927316203.html *;_;* 10 October 2010 02:30 *;_;* true *;_;* 10 October 2010 21:24 *;_;* true *;_;* 2010-10-10 *;_;*  *;_;* 2010-10-10 *;_;* Tue, 21 Dec 2010 10:28:31 GMT *;_;* Tue, 21 Dec 2010 10:28:40 GMT *;_;* 2010-12-21 10:28:36
http://activitiesdirector.blogspot.com/2009_11_01_archive.html *;_;* data/evaluation/daterecognition/webpages/webpage_1295903490889.html *;_;* November 4, 2009 *;_;* true *;_;* November 29, 2009 *;_;* true *;_;* 2009-07-01 *;_;*  *;_;*  *;_;* Mon, 24 Jan 2011 19:40:02 GMT *;_;* Mon, 24 Jan 2011 21:11:32 GMT *;_;* 2011-01-24 21:11:30
http://www.progressivestates.org/content/813/extending-rights-to-gays-lesbians-bisexuals-and-transgender-americans *;_;* data/evaluation/daterecognition/webpages/webpage_1295903516907.html *;_;* April 7th, 2008 *;_;* true *;_;* April 7th, 2008 *;_;* true *;_;* 2008-04-07 *;_;*  *;_;* 2008-04-07 *;_;* Mon, 24 Jan 2011 21:11:47 GMT *;_;* Mon, 24 Jan 2011 21:11:58 GMT *;_;* 2011-01-24 21:11:56
http://www.cioinsight.com/c/a/Past-News/Organizational-Behavior-The-Enemy-Next-Door/ *;_;* data/evaluation/daterecognition/webpages/webpage_1295903117420.html *;_;* 2003-11-01 *;_;* true *;_;* 2003-11-01 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Mon, 24 Jan 2011 21:05:18 GMT *;_;* Mon, 24 Jan 2011 21:05:19 GMT *;_;* 2011-01-24 21:05:17
http://bettingchoice.co.uk/2010-world-cup-group-a-predictions-and-betting-tips_20033 *;_;* data/evaluation/daterecognition/webpages/webpage_1292927053270.html *;_;* 11. jun 2010 *;_;* true *;_;* 11. jun 2010 *;_;* true *;_;* 2010-06-11 *;_;*  *;_;* 2010-06-11 *;_;* Tue, 21 Dec 2010 10:24:06 GMT *;_;* Tue, 21 Dec 2010 10:24:17 GMT *;_;* 2010-12-21 10:24:13
http://www.ivfauthority.com/2010/03/ivf-how-many-times-should-i-try.html *;_;* data/evaluation/daterecognition/webpages/webpage_1295902399301.html *;_;* March 16, 2010 *;_;* true *;_;* March 29, 2010 12:43 PM *;_;* true *;_;* 2010-03-16 *;_;*  *;_;*  *;_;* Mon, 24 Jan 2011 17:45:35 GMT *;_;* Mon, 24 Jan 2011 20:53:20 GMT *;_;* 2011-01-24 20:53:19
http://www.nakedcapitalism.com/2010/08/guest-post-the-government-is-dealing-with-the-oil-spill-like-the-soviets-dealt-with-chernobyl.html *;_;* data/evaluation/daterecognition/webpages/webpage_1295902729360.html *;_;* August 10, 2010 *;_;* true *;_;* August 19, 2010 *;_;* true *;_;* 2010-08-10 *;_;*  *;_;* 2010-08-10 *;_;* Mon, 24 Jan 2011 07:48:59 -0500 *;_;* Mon, 24 Jan 2011 21:01:23 GMT *;_;* 2011-01-24 20:58:49
http://www.michaelhanscom.com/eclecticism/2003/10/27/of-blogging-and-unemployment/ *;_;* data/evaluation/daterecognition/webpages/webpage_1295902863062.html *;_;* October 27, 2003 *;_;* true *;_;* January 22, 2009 *;_;* true *;_;* 2003-10-27 *;_;*  *;_;* 2003-10-27 *;_;* Mon, 24 Jan 2011 20:49:46 GMT *;_;* Mon, 24 Jan 2011 21:01:04 GMT *;_;* 2011-01-24 21:01:03
http://aeportal.blogspot.com/2008_01_01_archive.html *;_;* data/evaluation/daterecognition/webpages/webpage_1294163643275.html *;_;* January 2, 2008 *;_;* true *;_;* January 31, 2008 *;_;* true *;_;* 2008-01-31 *;_;*  *;_;* 2008-01-31 *;_;* Tue, 04 Jan 2011 13:31:10 GMT *;_;* Tue, 04 Jan 2011 17:54:11 GMT *;_;* 2011-01-04 17:54:03
http://www.petertatchell.net/asylum/gaynigerian.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1295903448767.html *;_;* 21 December 2006 *;_;* true *;_;* 21 December 2006 *;_;* true *;_;* 2006-12-21 *;_;*  *;_;* 2006-12-21 *;_;* Tue, 18 Jan 2011 19:25:00 GMT *;_;* Mon, 24 Jan 2011 21:10:49 GMT *;_;* 2011-01-24 21:10:48
http://en.wikipedia.org/wiki/Israeli_acute_paralysis_virus#Israel_acute_paralysis_virus_.28IAPV.29 *;_;* data/evaluation/daterecognition/webpages/webpage_1295902834347.html *;_;* 8 January 2011 *;_;* true *;_;* 8 January 2011 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 18 Jan 2011 17:19:43 GMT *;_;* Mon, 24 Jan 2011 06:45:20 GMT *;_;* 2011-01-24 21:00:34
http://www.history.army.mil/books/wwii/milimprov/ch02.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1294149536692.html *;_;* 4 September 2002 *;_;* true *;_;* 4 September 2002 *;_;* true *;_;* 2002-09-04 *;_;*  *;_;* 2002-09-04 *;_;* Thu, 05 Sep 2002 14:16:13 GMT *;_;* Tue, 04 Jan 2011 14:00:52 GMT *;_;* 2011-01-04 13:58:56
http://mildreddavis.com/whatsay.html *;_;* data/evaluation/daterecognition/webpages/webpage_1295902620169.html *;_;* 20-Aug-2008 *;_;* true *;_;* 20-Aug-2008 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 04 Nov 2009 03:39:20 GMT *;_;* Mon, 24 Jan 2011 20:56:54 GMT *;_;* 2011-01-24 20:57:00
http://www.wingusa.org/Wing_disc_welc.htm#date1 *;_;* data/evaluation/daterecognition/webpages/webpage_1294149455933.html *;_;* 2003-09-27 *;_;* true *;_;* 2003-09-27 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 28 Oct 2003 16:51:25 GMT *;_;* Tue, 04 Jan 2011 13:57:52 GMT *;_;* 2011-01-04 13:57:35
http://www.hindu.com/2009/10/27/stories/2009102758930300.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1296063171214.html *;_;* Oct 27, 2009 *;_;* true *;_;* Oct 27, 2009 *;_;* true *;_;* 2009-10-27 *;_;*  *;_;*  *;_;* Mon, 26 Oct 2009 21:16:20 GMT *;_;* Wed, 26 Jan 2011 17:33:12 GMT *;_;* 2011-01-26 17:32:51
http://legacy.signonsandiego.com/news/features/20041017-9999-lz1a17beast.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063185184.html *;_;* October 17, 2004 *;_;* true *;_;* October 17, 2004 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Sun, 17 Oct 2004 18:25:22 GMT *;_;* Wed, 26 Jan 2011 17:33:11 GMT *;_;* 2011-01-26 17:33:05
http://survivorfandom.com/survivor-20-episode-12-a-sinking-ship-31559/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063199139.html *;_;* May 2, 2010 *;_;* true *;_;* May 10, 2010 *;_;* true *;_;* 2010-05-02 *;_;*  *;_;* 2010-05-02 *;_;* Wed, 26 Jan 2011 16:50:41 GMT *;_;* Wed, 26 Jan 2011 17:33:21 GMT *;_;* 2011-01-26 17:33:19
http://www.transport-watch.co.uk/snippets-to-the-times.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1296063214320.html *;_;* 2nd November 2007 *;_;* true *;_;* 8th July 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Mon, 23 Aug 2010 10:07:47 GMT *;_;* Wed, 26 Jan 2011 17:33:41 GMT *;_;* 2011-01-26 17:33:34
http://www.vconline.org/ff06/may07.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063227497.html *;_;* MAY 7, 2006 *;_;* true *;_;* MAY 7, 2006 *;_;* true *;_;* 2006-05-07 *;_;*  *;_;* 2006-05-07 *;_;* Tue, 20 Feb 2007 21:00:18 GMT *;_;* Wed, 26 Jan 2011 17:33:28 GMT *;_;* 2011-01-26 17:33:47
http://www.naemd.org/articles/driverfatigue.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063241576.html *;_;* 2003-01-27 *;_;* true *;_;* 2003-01-27 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 08 Aug 2007 21:38:39 GMT *;_;* Wed, 26 Jan 2011 17:34:08 GMT *;_;* 2011-01-26 17:34:01
http://election-2008.tmcnet.com/topics/technology-impact/listAll.aspx *;_;* data/evaluation/daterecognition/webpages/webpage_1296063255112.html *;_;* 8/18/2008 *;_;* true *;_;* 12/3/2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 26 Jan 2011 17:34:09 GMT *;_;* Wed, 26 Jan 2011 17:34:21 GMT *;_;* 2011-01-26 17:34:15
http://talentlounge.blogspot.com/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063268887.html *;_;* August 8, 2009 *;_;* true *;_;* August 3, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Fri, 24 Dec 2010 23:47:06 GMT *;_;* Wed, 26 Jan 2011 17:34:35 GMT *;_;* 2011-01-26 17:34:28
http://www.math.wisc.edu/~maribeff/221.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063283363.html *;_;* August 28 2009 *;_;* true *;_;* August 28 2009 *;_;* true *;_;* 2009-08-28 *;_;*  *;_;* 2009-08-28 *;_;* Sun, 20 Dec 2009 18:54:48 GMT *;_;* Wed, 26 Jan 2011 17:34:49 GMT *;_;* 2011-01-26 17:34:43
http://www.heritage.org/Research/Reports/2001/01/Taking-Charge-of-Federal-Personnel *;_;* data/evaluation/daterecognition/webpages/webpage_1296063305272.html *;_;* January 10, 2001 *;_;* true *;_;* January 10, 2001 *;_;* true *;_;* 2001-01-10 *;_;*  *;_;* 2001-01-10 *;_;* Wed, 26 Jan 2011 16:52:23 GMT *;_;* Wed, 26 Jan 2011 17:35:11 GMT *;_;* 2011-01-26 17:35:05
http://www.fanfiction.net/s/5879111/18/Moonrise *;_;* data/evaluation/daterecognition/webpages/webpage_1296063317169.html *;_;* 2010-07-04 *;_;* true *;_;* 2011-01-24 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 26 Jan 2011 17:35:12 GMT *;_;* Wed, 26 Jan 2011 17:35:23 GMT *;_;* 2011-01-26 17:35:17
http://www.clayberry.org/comm82301.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063321003.html *;_;* August 23, 2001 *;_;* true *;_;* August 23, 2001 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Mon, 21 Dec 2009 12:00:30 GMT *;_;* Wed, 26 Jan 2011 17:33:34 GMT *;_;* 2011-01-26 17:35:21
http://en.wikipedia.org/wiki/Wine_color *;_;* data/evaluation/daterecognition/webpages/webpage_1296063336520.html *;_;*  *;_;* false *;_;* 23 January 2011 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Sun, 23 Jan 2011 15:35:52 GMT *;_;* Sun, 23 Jan 2011 17:38:25 GMT *;_;* 2011-01-26 17:35:36
http://blogs.babble.com/famecrawler/2010/05/24/bethenny-frankel-jason-hoppy/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063365284.html *;_;* May 24th, 2010 *;_;* true *;_;* May 24th, 2010 *;_;* true *;_;* 2010-05-24 *;_;*  *;_;*  *;_;* Wed, 26 Jan 2011 17:36:11 GMT *;_;* Wed, 26 Jan 2011 17:36:11 GMT *;_;* 2011-01-26 17:36:05
http://www.naiop.org/pressroom/news/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063393944.html *;_;* January 5, 2009 *;_;* true *;_;* January 12, 2011 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 12 Jan 2011 18:45:17 GMT *;_;* Wed, 26 Jan 2011 17:36:40 GMT *;_;* 2011-01-26 17:36:33
http://montebubbles.net/cma_close_up%201.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1296063427333.html *;_;*  *;_;* true *;_;* 2008-07-08 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Sat, 21 Nov 2009 20:08:15 GMT *;_;* Wed, 26 Jan 2011 17:37:13 GMT *;_;* 2011-01-26 17:37:07
http://www.ador.alabama.gov/motorfuels/licenseddist.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063446501.html *;_;* 9/1/10 *;_;* true *;_;* 9/1/10 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 01 Sep 2010 22:23:05 GMT *;_;* Wed, 26 Jan 2011 17:37:28 GMT *;_;* 2011-01-26 17:37:26
http://margraves.blogspot.com/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063457581.html *;_;* 1 July 2007 *;_;* true *;_;* 5 September 2007 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 25 Jan 2011 08:51:05 GMT *;_;* Wed, 26 Jan 2011 17:37:44 GMT *;_;* 2011-01-26 17:37:37
http://ezine.article24h.com/verybestspiceworld-1.17/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063472094.html *;_;* Jun 4, 2010 *;_;* false *;_;* Jun 4, 2010 *;_;* false *;_;*  *;_;*  *;_;*  *;_;* Sat, 18 Dec 2010 04:37:24 GMT *;_;* Wed, 26 Jan 2011 17:37:59 GMT *;_;* 2011-01-26 17:37:52
http://ezine.article24h.com/verybestspiceworld-1.17/#date2 *;_;* data/evaluation/daterecognition/webpages/webpage_1296063487140.html *;_;* Jun 4, 2010 *;_;* true *;_;* Jun 4, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Sat, 18 Dec 2010 04:37:24 GMT *;_;* Wed, 26 Jan 2011 17:38:14 GMT *;_;* 2011-01-26 17:38:07
http://www.ongreen.com/deal-marketplace/santa-monica-electric-vehicles *;_;* data/evaluation/daterecognition/webpages/webpage_1296063500345.html *;_;* 2010-07-08 11:40 *;_;* true *;_;* 2010-07-08 11:40 *;_;* true *;_;* 2010-07-12 *;_;*  *;_;* 2010-07-12 *;_;* Wed, 26 Jan 2011 17:08:01 GMT *;_;* Wed, 26 Jan 2011 17:38:26 GMT *;_;* 2011-01-26 17:38:20
http://www.insidesocal.com/gritchen/2008/08/then-and-now.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063502747.html *;_;* August 13, 2008 11:45 AM *;_;* true *;_;* August 13, 2008 11:45 AM *;_;* true *;_;* 2008-08-13 *;_;*  *;_;* 2008-08-13 *;_;* Thu, 30 Dec 2010 20:40:27 GMT *;_;* Wed, 26 Jan 2011 17:38:28 GMT *;_;* 2011-01-26 17:38:22
http://www.evl.uic.edu/endurance/bonney09.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063512997.html *;_;* December 6, 2009 *;_;* true *;_;* December 11, 2009 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Thu, 25 Feb 2010 00:08:42 GMT *;_;* Wed, 26 Jan 2011 17:38:39 GMT *;_;* 2011-01-26 17:38:32
http://shareajoke.funnyjokesgalore.com/2009/02/bathtub-test.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063524985.html *;_;* February 27, 2009 *;_;* true *;_;* February 27, 2009 *;_;* true *;_;* 2009-02-27 *;_;*  *;_;*  *;_;* Thu, 13 Jan 2011 17:00:23 GMT *;_;* Wed, 26 Jan 2011 17:38:51 GMT *;_;* 2011-01-26 17:38:44
http://www.topnews.in/tree/A+K+Antony/A+K+Antony *;_;* data/evaluation/daterecognition/webpages/webpage_1296063544749.html *;_;* 10/27/2007 *;_;* true *;_;* 02/16/2010 *;_;* true *;_;* 1931-05 *;_;*  *;_;* 1931-05 *;_;* Wed, 26 Jan 2011 17:39:08 GMT *;_;* Wed, 26 Jan 2011 17:39:11 GMT *;_;* 2011-01-26 17:39:04
http://rajputyh.blogspot.com/2010/03/configure-opencv-20-on-visual-studio.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063563122.html *;_;* March 31, 2010 *;_;* true *;_;* September 24, 2010 *;_;* true *;_;* 2010-03-31 *;_;*  *;_;* 2010-03-31 *;_;* Wed, 24 Nov 2010 13:20:55 GMT *;_;* Wed, 26 Jan 2011 17:39:29 GMT *;_;* 2011-01-26 17:39:23
http://www.fms.treas.gov/tfm/vol1/v1p2c420.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063598354.html *;_;* October 12, 2009 *;_;* true *;_;* October 12, 2009 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Fri, 05 Mar 2010 13:14:27 GMT *;_;* Wed, 26 Jan 2011 17:40:04 GMT *;_;* 2011-01-26 17:39:58
